2025-01-14 15:55:45,27,49,13.47
2025-01-14 15:55:48,27,49,12.83
2025-01-14 15:55:51,27,49,13.47
2025-01-14 15:55:54,27,49,12.83
2025-01-14 15:55:58,27,49,13.47
2025-01-14 15:56:01,27,49,12.83
2025-01-14 15:56:04,27,49,12.83
2025-01-14 15:56:07,27,49,12.83
2025-01-14 15:56:10,27,49,13.47
2025-01-14 15:56:13,27,49,12.83
2025-01-14 15:56:16,27,49,12.83
2025-01-14 15:56:19,27,49,12.83
2025-01-14 15:56:22,27,49,12.83
2025-01-14 15:56:25,27,49,13.47
2025-01-14 15:56:28,27,49,13.47
2025-01-14 15:56:32,27,49,12.83
2025-01-14 15:56:35,27,49,13.47
2025-01-14 15:56:38,27,49,13.46
2025-01-14 15:56:41,27,49,13.46
2025-01-14 15:56:44,27,49,13.46
2025-01-14 15:56:47,27,49,13.46
2025-01-14 15:56:50,27,49,13.46
2025-01-14 15:56:53,27,49,13.46
2025-01-14 15:56:56,27,49,13.46
2025-01-14 15:56:59,27,49,12.82
2025-01-14 15:57:02,27,49,13.46
2025-01-14 15:57:05,27,49,13.46
2025-01-14 15:57:09,27,49,13.46
2025-01-14 15:57:12,27,49,12.82
2025-01-14 15:57:15,27,49,12.82
2025-01-14 15:57:18,27,49,13.46
2025-01-14 15:57:21,27,49,13.46
2025-01-14 15:57:24,27,49,12.82
2025-01-14 15:57:27,27,49,13.46
2025-01-14 15:57:30,27,49,13.46
2025-01-14 15:57:33,27,49,13.46
2025-01-14 15:57:36,27,49,13.46
2025-01-14 15:57:39,27,49,12.82
2025-01-14 15:57:43,27,49,12.82
2025-01-14 15:57:46,27,49,12.82
2025-01-14 15:57:49,27,49,12.82
2025-01-14 15:57:52,27,49,13.46
2025-01-14 15:57:55,27,49,13.46
2025-01-14 15:57:58,27,49,13.46
2025-01-14 15:58:01,27,49,12.82
2025-01-14 15:58:04,27,49,13.46
2025-01-14 15:58:07,27,49,13.46
2025-01-14 15:58:10,27,49,13.46
2025-01-14 15:58:13,27,49,12.82
2025-01-14 15:58:17,27,49,13.46
2025-01-14 15:58:20,27,49,12.82
2025-01-14 15:58:23,27,49,12.82
2025-01-14 15:58:26,27,49,12.82
2025-01-14 15:58:29,27,49,12.82
2025-01-14 15:58:32,27,49,12.82
2025-01-14 15:58:35,27,49,13.46
2025-01-14 15:58:38,27,49,13.46
2025-01-14 15:58:41,27,49,12.82
2025-01-14 15:58:44,27,49,13.46
2025-01-14 15:58:47,27,49,12.82
2025-01-14 15:58:50,27,49,13.46
2025-01-14 15:58:54,27,49,13.46
2025-01-14 15:58:57,27,49,13.46
2025-01-14 15:59:00,27,49,13.46
2025-01-14 15:59:03,27,49,12.82
2025-01-14 15:59:06,27,49,12.82
2025-01-14 15:59:09,27,49,12.82
2025-01-14 15:59:12,27,49,12.82
2025-01-14 15:59:15,27,49,12.82
2025-01-14 15:59:18,27,49,13.46
2025-01-14 15:59:21,27,49,13.46
2025-01-14 15:59:24,27,49,12.82
2025-01-14 15:59:28,27,49,12.82
2025-01-14 15:59:31,27,49,13.46
2025-01-14 15:59:34,27,49,12.82
2025-01-14 15:59:37,27,49,12.82
2025-01-14 15:59:40,27,49,12.82
2025-01-14 15:59:43,27,49,12.82
2025-01-14 15:59:46,27,49,13.46
2025-01-14 15:59:49,27,49,13.46
2025-01-14 15:59:52,27,49,12.82
2025-01-14 15:59:55,27,49,12.82
2025-01-14 15:59:58,27,49,12.82
2025-01-14 16:00:01,27,49,12.82
2025-01-14 16:00:05,27,49,13.46
2025-01-14 16:00:08,27,49,12.82
2025-01-14 16:00:11,27,49,13.46
2025-01-14 16:00:14,27,49,13.46
2025-01-14 16:00:17,27,49,12.82
2025-01-14 16:00:20,27,49,13.46
2025-01-14 16:00:23,27,49,13.46
2025-01-14 16:00:26,27,49,13.46
2025-01-14 16:00:29,27,49,12.82
2025-01-14 16:00:32,27,49,13.46
2025-01-14 16:00:35,27,49,13.46
2025-01-14 16:00:39,27,49,13.46
2025-01-14 16:00:42,27,49,13.46
2025-01-14 16:00:45,27,49,12.82
2025-01-14 16:00:48,27,49,12.82
2025-01-14 16:00:51,27,49,12.82
2025-01-14 16:00:54,27,49,12.82
2025-01-14 16:00:57,27,49,12.82
2025-01-14 16:01:00,27,49,12.82
2025-01-14 16:01:03,27,49,12.82
2025-01-14 16:01:06,27,49,12.8
2025-01-14 16:01:09,27,49,12.82
2025-01-14 16:01:13,27,49,12.8
2025-01-14 16:01:16,27,49,12.8
2025-01-14 16:01:19,27,49,13.44
2025-01-14 16:01:22,27,49,12.8
2025-01-14 16:01:25,27,49,12.8
2025-01-14 16:01:28,27,49,12.8
2025-01-14 16:01:31,27,49,12.8
2025-01-14 16:01:34,27,49,12.8
2025-01-14 16:01:37,27,49,12.8
2025-01-14 16:01:40,27,49,12.8
2025-01-14 16:01:43,27,49,12.8
2025-01-14 16:01:46,27,49,12.8
2025-01-14 16:01:50,27,49,13.44
2025-01-14 16:01:53,27,49,12.8
2025-01-14 16:01:56,27,49,13.44
2025-01-14 16:01:59,27,49,12.8
2025-01-14 16:02:02,27,49,12.8
2025-01-14 16:02:05,27,49,12.8
2025-01-14 16:02:08,27,49,12.8
2025-01-14 16:02:11,27,49,13.44
2025-01-14 16:02:14,27,49,12.8
2025-01-14 16:02:17,27,49,12.8
2025-01-14 16:02:20,27,49,12.8
2025-01-14 16:02:24,27,49,13.44
2025-01-14 16:02:27,27,49,12.8
2025-01-14 16:02:30,27,49,13.44
2025-01-14 16:02:33,27,49,12.8
2025-01-14 16:02:36,27,49,12.8
2025-01-14 16:02:39,27,49,12.8
2025-01-14 16:02:42,27,49,12.8
2025-01-14 16:02:45,27,49,12.8
2025-01-14 16:02:48,27,49,12.82
2025-01-14 16:02:51,27,49,12.82
2025-01-14 16:02:54,27,49,12.82
2025-01-14 16:02:57,27,49,12.82
2025-01-14 16:03:01,27,49,12.82
2025-01-14 16:03:04,27,49,12.82
2025-01-14 16:03:07,27,49,12.82
2025-01-14 16:03:10,27,49,12.82
2025-01-14 16:03:13,27,49,12.82
2025-01-14 16:03:16,27,49,12.82
2025-01-14 16:03:19,27,49,12.82
2025-01-14 16:03:22,27,49,12.82
2025-01-14 16:03:25,27,49,13.46
2025-01-14 16:03:28,27,49,12.82
2025-01-14 16:03:31,27,49,12.82
2025-01-14 16:03:35,27,49,12.82
2025-01-14 16:03:38,27,49,12.82
2025-01-14 16:03:41,27,49,12.82
2025-01-14 16:03:44,27,49,12.82
2025-01-14 16:03:47,27,49,12.82
2025-01-14 16:03:50,27,49,12.82
2025-01-14 16:03:53,27,49,12.82
2025-01-14 16:03:56,27,49,12.82
2025-01-14 16:03:59,27,49,12.82
2025-01-14 16:04:02,27,49,12.82
2025-01-14 16:04:05,27,49,12.82
2025-01-14 16:04:08,27,49,12.8
2025-01-14 16:04:12,27,49,12.82
2025-01-14 16:04:15,27,49,12.82
2025-01-14 16:04:18,27,49,12.82
2025-01-14 16:04:21,27,49,12.82
2025-01-14 16:04:24,27,49,12.82
2025-01-14 16:04:27,27,49,12.82
2025-01-14 16:04:30,27,49,12.8
2025-01-14 16:04:33,27,49,13.46
2025-01-14 16:04:36,27,49,12.8
2025-01-14 16:04:39,27,49,12.8
2025-01-14 16:04:42,27,49,12.82
2025-01-14 16:04:46,27,49,12.82
2025-01-14 16:04:49,27,49,12.8
2025-01-14 16:04:52,27,49,12.82
2025-01-14 16:04:55,27,49,12.82
2025-01-14 16:04:58,27,49,12.82
2025-01-14 16:05:01,27,49,12.82
2025-01-14 16:05:04,27,49,12.82
2025-01-14 16:05:07,27,49,12.82
2025-01-14 16:05:10,27,49,12.82
2025-01-14 16:05:13,27,49,12.82
2025-01-14 16:05:16,27,49,12.82
2025-01-14 16:05:19,27,49,12.82
2025-01-14 16:05:23,27,49,12.82
2025-01-14 16:05:26,27,49,12.82
2025-01-14 16:05:29,27,49,12.82
2025-01-14 16:05:32,27,49,12.82
2025-01-14 16:05:35,27,49,12.82
2025-01-14 16:05:38,27,49,12.82
2025-01-14 16:05:41,27,49,12.82
2025-01-14 16:05:44,27,49,12.82
2025-01-14 16:05:47,27,49,12.82
2025-01-14 16:05:50,27,49,12.82
2025-01-14 16:05:53,27,49,12.82
2025-01-14 16:05:57,27,49,12.82
2025-01-14 16:06:00,27,49,12.82
2025-01-14 16:06:03,27,49,12.82
2025-01-14 16:06:06,27,49,12.82
2025-01-14 16:06:09,27,49,12.82
2025-01-14 16:06:12,27,49,12.82
2025-01-14 16:06:15,27,49,12.82
2025-01-14 16:06:18,27,49,12.82
2025-01-14 16:06:21,27,49,12.82
2025-01-14 16:06:24,27,49,12.82
2025-01-14 16:06:27,27,49,12.82
2025-01-14 16:06:31,27,49,12.82
2025-01-14 16:06:34,27,49,12.82
2025-01-14 16:06:37,27,49,12.82
2025-01-14 16:06:40,27,49,12.82
2025-01-14 16:06:43,27,49,12.82
2025-01-14 16:06:46,27,49,12.82
2025-01-14 16:06:49,27,49,12.82
2025-01-14 16:06:52,27,49,12.82
2025-01-14 16:06:55,27,49,12.82
2025-01-14 16:06:58,27,49,12.82
2025-01-14 16:07:01,27,49,12.82
2025-01-14 16:07:04,27,49,12.82
2025-01-14 16:07:08,27,49,12.82
2025-01-14 16:07:11,27,49,12.82
2025-01-14 16:07:14,27,49,12.82
2025-01-14 16:07:17,27,49,12.82
2025-01-14 16:07:20,27,49,12.82
2025-01-14 16:07:23,27,49,12.82
2025-01-14 16:07:26,27,49,12.82
2025-01-14 16:07:29,27,49,12.82
2025-01-14 16:07:32,27,49,12.82
2025-01-14 16:07:35,27,49,12.82
2025-01-14 16:07:38,27,49,12.82
2025-01-14 16:07:42,27,49,12.82
2025-01-14 16:07:45,27,49,12.82
2025-01-14 16:07:48,27,49,12.82
2025-01-14 16:07:51,27,49,12.82
2025-01-14 16:07:54,27,49,12.82
2025-01-14 16:07:57,27,49,12.82
2025-01-14 16:08:00,27,49,12.82
2025-01-14 16:08:03,27,49,12.82
2025-01-14 16:08:06,27,49,12.82
2025-01-14 16:08:09,27,49,12.82
2025-01-14 16:08:12,27,49,12.82
2025-01-14 16:08:16,27,49,12.82
2025-01-14 16:08:19,27,49,12.82
2025-01-14 16:08:22,27,49,12.82
2025-01-14 16:08:25,27,49,12.82
2025-01-14 16:08:28,27,49,12.82
2025-01-14 16:08:31,27,49,12.82
2025-01-14 16:08:34,27,49,12.82
2025-01-14 16:08:37,27,49,12.82
2025-01-14 16:08:40,27,49,12.82
2025-01-14 16:08:43,27,49,12.82
2025-01-14 16:08:46,27,49,12.82
2025-01-14 16:08:49,27,49,12.82
2025-01-14 16:08:53,27,49,13.46
2025-01-14 16:08:56,27,49,12.82
2025-01-14 16:08:59,27,49,12.82
2025-01-14 16:09:02,27,49,12.82
2025-01-14 16:09:05,27,49,12.82
2025-01-14 16:09:08,27,49,12.82
2025-01-14 16:09:11,27,49,12.82
2025-01-14 16:09:14,27,49,12.82
2025-01-14 16:09:17,27,49,12.82
2025-01-14 16:09:20,27,49,12.82
2025-01-14 16:09:23,27,49,12.82
2025-01-14 16:09:27,27,49,12.82
2025-01-14 16:09:30,27,49,12.82
2025-01-14 16:09:33,27,49,12.82
2025-01-14 16:09:36,27,49,12.82
2025-01-14 16:09:39,27,49,12.82
2025-01-14 16:09:42,27,49,12.82
2025-01-14 16:09:45,27,49,12.82
2025-01-14 16:09:48,27,49,12.82
2025-01-14 16:09:51,27,49,12.82
2025-01-14 16:09:54,27,49,13.46
2025-01-14 16:09:57,27,49,12.82
2025-01-14 16:10:00,27,49,12.82
2025-01-14 16:10:04,27,49,12.82
2025-01-14 16:10:07,27,49,12.82
2025-01-14 16:10:10,27,49,12.82
2025-01-14 16:10:13,27,49,12.82
2025-01-14 16:10:16,27,49,12.82
2025-01-14 16:10:19,27,49,12.82
2025-01-14 16:10:22,27,49,12.82
2025-01-14 16:10:25,27,49,12.82
2025-01-14 16:10:28,27,49,12.82
2025-01-14 16:10:31,27,49,12.82
2025-01-14 16:10:34,27,49,12.82
2025-01-14 16:10:38,27,49,13.46
2025-01-14 16:10:41,27,49,12.82
2025-01-14 16:10:44,27,49,12.82
2025-01-14 16:10:47,27,49,13.46
2025-01-14 16:10:50,27,49,12.82
2025-01-14 16:10:53,27,49,12.82
2025-01-14 16:10:56,27,49,12.82
2025-01-14 16:10:59,27,49,12.82
2025-01-14 16:11:02,27,49,12.82
2025-01-14 16:11:05,27,49,12.82
2025-01-18 21:58:22,28,21,260
2025-01-18 21:58:22,11,3,440
2025-01-18 21:58:23,19,20,77
2025-01-18 21:58:23,4,7,441
2025-01-18 21:58:23,31,96,287
2025-01-18 21:58:23,19,20,205
2025-01-18 21:58:23,7,2,157
2025-01-18 21:58:23,7,40,443
2025-01-18 21:58:24,0,79,256
2025-01-18 21:58:24,6,34,374
2025-01-18 21:58:24,20,46,481
2025-01-18 21:58:24,2,82,158
2025-01-18 21:58:24,18,2,140
2025-01-18 21:58:25,29,4,195
2025-01-18 21:58:25,23,99,50
2025-01-18 21:58:25,21,76,398
2025-01-18 21:58:25,14,90,81
2025-01-18 21:58:25,19,56,497
2025-01-18 21:58:25,3,98,323
2025-01-18 21:58:26,7,92,484
2025-01-18 21:58:26,23,32,433
2025-01-18 21:58:26,0,12,418
2025-01-18 21:58:26,33,31,63
2025-01-18 21:58:26,21,76,482
2025-01-18 21:58:27,23,93,432
2025-01-18 21:58:27,13,83,358
2025-01-18 21:58:27,29,11,294
2025-01-18 21:58:27,23,63,366
2025-01-18 21:58:27,28,3,216
2025-01-18 21:58:27,12,6,262
2025-01-18 21:58:28,9,43,359
2025-01-18 21:58:28,23,47,242
2025-01-18 21:58:28,5,20,46
2025-01-18 21:58:28,1,39,363
2025-01-18 21:58:28,21,50,483
2025-01-18 21:58:29,6,33,249
2025-01-18 21:58:29,2,16,213
2025-01-18 21:58:29,24,47,196
2025-01-18 21:58:29,12,68,313
2025-01-18 21:58:29,23,22,380
2025-01-18 21:58:29,29,72,78
2025-01-18 21:58:30,15,14,167
2025-01-18 22:01:29,13,32,428
2025-01-18 22:01:29,14,29,382
2025-01-18 22:01:29,1,13,404
2025-01-18 22:01:29,24,84,340
2025-01-18 22:01:29,32,58,143
2025-01-18 22:01:29,2,51,236
2025-01-18 22:01:29,1,71,491
2025-01-18 22:01:29,7,86,400
2025-01-18 22:01:29,29,4,40
2025-01-18 22:01:29,26,29,14
2025-01-18 22:01:30,14,1,135
2025-01-18 22:01:30,3,66,298
2025-01-18 22:01:30,32,66,477
2025-01-18 22:01:30,16,15,113
2025-01-18 22:01:30,26,53,445
2025-01-18 22:01:30,5,59,142
2025-01-18 22:01:30,2,42,80
2025-01-18 22:01:30,11,32,34
2025-01-18 22:01:30,1,42,370
2025-01-18 22:01:31,22,62,231
2025-01-18 22:01:31,16,9,177
2025-01-18 22:01:31,9,19,104
2025-01-18 22:01:31,11,54,335
2025-01-18 22:01:31,27,40,197
2025-01-18 22:01:31,31,29,443
2025-01-18 22:01:31,29,88,398
2025-01-18 22:01:31,17,59,9
2025-01-18 22:01:31,3,66,491
2025-01-18 22:01:32,5,78,157
2025-01-18 22:01:32,12,19,423
2025-01-18 22:01:32,31,27,217
2025-01-18 22:01:32,31,93,300
2025-01-18 22:01:32,8,58,29
2025-01-18 22:01:32,19,80,51
2025-01-18 22:01:32,0,33,92
2025-01-18 22:01:32,21,98,269
2025-01-18 22:01:32,11,11,468
2025-01-18 22:01:32,6,66,274
2025-01-18 22:01:33,7,18,495
2025-01-18 22:01:33,26,88,434
2025-01-18 22:01:33,24,40,420
2025-01-18 22:01:33,0,11,420
2025-01-18 22:01:33,26,96,478
2025-01-18 22:01:33,20,61,132
2025-01-18 22:01:33,32,98,131
2025-01-18 22:01:33,7,18,375
2025-01-18 22:01:33,24,62,369
2025-01-18 22:01:34,1,66,100
2025-01-18 22:01:34,26,35,212
2025-01-18 22:01:34,3,71,436
2025-01-18 22:01:34,21,60,227
2025-01-18 22:01:34,15,65,63
2025-01-18 22:01:34,15,44,147
2025-01-18 22:01:34,1,92,303
2025-01-18 22:01:34,3,95,20
2025-01-18 22:01:35,29,12,301
2025-01-18 22:01:35,23,60,20
2025-01-18 22:01:35,2,77,156
2025-01-18 22:01:35,11,49,53
2025-01-18 22:01:35,14,97,281
2025-01-18 22:01:35,19,53,332
2025-01-18 22:01:35,30,35,60
2025-01-18 22:01:35,6,44,242
2025-01-18 22:01:35,4,81,429
2025-01-18 22:01:36,11,11,216
2025-01-18 22:01:36,33,58,447
2025-01-18 22:01:36,27,41,435
2025-01-18 22:01:36,9,53,430
2025-01-18 22:01:36,31,63,355
2025-01-18 22:01:36,20,40,348
2025-01-18 22:01:36,13,80,281
2025-01-18 22:01:36,30,78,241
2025-01-18 22:01:36,29,57,218
2025-01-18 22:01:36,33,30,358
2025-01-18 22:01:37,14,36,360
2025-01-18 22:01:37,17,44,184
2025-01-18 22:01:37,12,4,339
2025-01-18 22:01:37,26,30,180
2025-01-18 22:01:37,12,71,102
2025-01-18 22:01:37,14,26,343
2025-01-18 22:01:37,1,20,277
2025-01-18 22:01:37,25,17,282
2025-01-18 22:01:37,11,19,44
2025-01-18 22:01:38,18,99,413
2025-01-18 22:01:38,4,49,416
2025-01-18 22:01:38,9,81,34
2025-01-18 22:01:38,16,9,133
2025-01-18 22:01:38,33,96,384
2025-01-18 22:01:38,19,73,49
2025-01-18 22:01:38,21,55,40
2025-01-18 22:01:38,4,28,388
2025-01-18 22:01:38,27,71,283
2025-01-18 22:01:39,19,35,28
2025-01-18 22:01:39,5,30,351
2025-01-18 22:01:39,5,40,24
2025-01-18 22:01:39,5,85,486
2025-01-18 22:01:39,8,72,195
2025-01-18 22:01:39,27,7,488
2025-01-18 22:01:39,19,31,84
2025-01-18 22:01:39,5,98,211
2025-01-18 22:01:39,15,17,44
2025-01-18 22:01:40,31,94,82
2025-01-18 22:01:40,15,13,188
2025-01-18 22:01:40,30,41,164
2025-01-18 22:01:40,11,2,47
2025-01-18 22:01:40,18,0,398
2025-01-18 22:01:40,25,32,425
2025-01-18 22:01:40,7,41,380
2025-01-18 22:01:40,32,45,487
2025-01-18 22:01:40,24,84,299
2025-01-18 22:01:40,1,70,38
2025-01-18 22:01:41,10,6,4
2025-01-18 22:01:41,12,40,88
2025-01-18 22:01:41,21,49,6
2025-01-18 22:01:41,33,71,102
2025-01-18 22:01:41,5,88,173
2025-01-18 22:01:41,3,44,489
2025-01-18 22:01:41,15,78,361
2025-01-18 22:01:41,10,52,270
2025-01-18 22:01:41,17,61,169
2025-01-18 22:01:42,11,87,376
2025-01-18 22:01:42,3,98,401
2025-01-18 22:01:42,2,23,481
2025-01-18 22:01:42,3,33,379
2025-01-18 22:01:42,2,33,472
2025-01-18 22:01:42,29,83,365
2025-01-18 22:01:42,16,59,433
2025-01-18 22:01:42,4,72,288
2025-01-18 22:01:42,19,48,102
2025-01-18 22:01:43,32,55,276
2025-01-18 22:01:43,28,80,270
2025-01-18 22:01:43,33,75,276
2025-01-18 22:01:43,19,13,237
2025-01-18 22:01:44,18,4,456
2025-01-18 22:01:44,7,81,73
2025-01-18 22:01:44,33,77,243
2025-01-18 22:01:44,29,56,383
2025-01-18 22:01:45,22,76,59
2025-01-18 22:01:45,3,0,323
2025-01-18 22:01:45,29,21,219
2025-01-18 22:01:46,19,85,414
2025-01-18 22:01:46,13,97,22
2025-01-18 22:01:46,29,76,399
2025-01-18 22:01:46,1,66,482
2025-01-18 22:01:46,33,28,247
2025-01-18 22:01:46,30,25,162
2025-01-18 22:01:47,22,46,312
2025-01-18 22:01:47,29,33,377
2025-01-18 22:01:47,27,32,309
2025-01-18 22:01:47,20,3,91
2025-01-18 22:01:47,13,80,368
2025-01-18 22:01:47,18,67,361
2025-01-18 22:01:47,3,54,329
2025-01-18 22:01:47,0,25,14
2025-01-18 22:01:48,23,12,165
2025-01-18 22:01:48,33,65,433
2025-01-18 22:01:48,10,21,254
2025-01-18 22:01:48,4,63,373
2025-01-18 22:01:48,17,63,82
2025-01-18 22:01:48,28,32,375
2025-01-18 22:01:48,12,63,180
2025-01-18 22:01:49,16,10,58
2025-01-18 22:01:49,9,65,19
2025-01-18 22:01:49,19,59,489
2025-01-18 22:01:49,20,59,290
2025-01-18 22:01:49,30,85,246
2025-01-18 22:01:49,28,29,290
2025-01-18 22:01:49,0,62,70
2025-01-18 22:01:49,5,98,81
2025-01-18 22:01:50,30,93,148
2025-01-18 22:01:50,22,85,212
2025-01-18 22:01:50,20,74,31
2025-01-18 22:01:50,1,72,410
2025-01-18 22:01:50,18,0,244
2025-01-18 22:01:50,7,52,457
2025-01-18 22:01:50,13,53,98
2025-01-18 22:01:50,24,15,163
2025-01-18 22:01:50,15,22,154
2025-01-18 22:06:50,32,57,344
2025-01-18 22:06:50,15,45,396
2025-01-18 22:06:50,10,3,248
2025-01-18 22:06:50,22,24,153
2025-01-18 22:06:50,14,4,356
2025-01-18 22:06:50,29,41,220
2025-01-18 22:06:51,15,52,198
2025-01-18 22:06:51,18,49,203
2025-01-18 22:06:51,2,80,192
2025-01-18 22:06:51,9,85,1
2025-01-18 22:06:51,17,95,214
2025-01-18 22:06:51,12,27,145
2025-01-18 22:06:51,23,50,200
2025-01-18 22:06:51,27,89,262
2025-01-18 22:06:51,8,1,370
2025-01-18 22:06:52,6,69,11
2025-01-18 22:06:52,13,4,369
2025-01-18 22:06:52,5,74,121
2025-01-18 22:06:52,9,29,242
2025-01-18 22:06:52,29,80,61
2025-01-18 22:06:52,7,10,474
2025-01-18 22:06:52,23,12,18
2025-01-18 22:06:52,1,54,144
2025-01-18 22:06:52,2,85,113
2025-01-18 22:06:52,28,48,253
2025-01-18 22:06:53,22,82,441
2025-01-18 22:06:53,31,70,96
2025-01-18 22:06:53,20,97,222
2025-01-18 22:06:53,2,48,468
2025-01-18 22:06:53,20,67,293
2025-01-18 22:06:53,30,10,121
2025-01-18 22:06:53,25,30,52
2025-01-18 22:06:53,24,86,51
2025-01-18 22:06:53,31,88,399
2025-01-18 22:06:54,5,4,222
2025-01-18 22:06:54,29,86,28
2025-01-18 22:06:54,26,74,347
2025-01-18 22:06:54,10,23,326
2025-01-18 22:06:54,31,37,474
2025-01-18 22:06:54,11,20,416
2025-01-18 22:06:54,16,66,323
2025-01-18 22:06:54,16,24,121
2025-01-18 22:06:54,16,10,453
2025-01-18 22:06:55,17,48,16
2025-01-18 22:06:55,23,40,428
2025-01-18 22:06:55,27,61,419
2025-01-18 22:06:55,6,89,413
2025-01-18 22:06:55,7,51,257
2025-01-18 22:06:55,31,57,1
2025-01-18 22:06:55,2,56,85
2025-01-18 22:06:55,3,24,152
2025-01-18 22:06:55,25,67,249
2025-01-18 22:06:55,21,22,144
2025-01-18 22:06:56,0,75,311
2025-01-18 22:06:56,8,92,29
2025-01-18 22:06:56,28,87,357
2025-01-18 22:06:56,25,80,120
2025-01-18 22:06:56,23,94,48
2025-01-18 22:06:56,6,55,254
2025-01-18 22:06:56,19,29,125
2025-01-18 22:06:56,18,65,445
2025-01-18 22:06:56,0,85,241
2025-01-18 22:06:57,1,100,279
2025-01-18 22:06:57,6,39,178
2025-01-18 22:06:57,6,6,401
2025-01-18 22:06:57,27,0,202
2025-01-18 22:06:57,0,21,297
2025-01-18 22:06:57,2,96,115
2025-01-18 22:06:57,11,50,361
2025-01-18 22:06:57,6,78,390
2025-01-18 22:06:57,17,92,191
2025-01-18 22:06:57,28,67,13
2025-01-18 22:06:58,29,6,359
2025-01-18 22:06:58,13,93,360
2025-01-18 22:06:58,20,24,326
2025-01-18 22:06:58,22,7,301
2025-01-18 22:06:58,32,55,462
2025-01-18 22:06:58,3,83,37
2025-01-18 22:06:58,20,77,181
2025-01-18 22:06:58,17,31,207
2025-01-18 22:06:58,12,56,436
2025-01-18 22:06:59,23,91,209
2025-01-18 22:06:59,19,71,353
2025-01-18 22:06:59,21,77,219
2025-01-18 22:06:59,2,2,120
2025-01-18 22:06:59,19,22,454
2025-01-18 22:06:59,18,30,240
2025-01-18 22:06:59,25,72,329
2025-01-18 22:06:59,15,6,309
2025-01-18 22:06:59,12,44,65
